year,method,reconstruction_status,reconstruction_failure_reason,contract_version,mask_id,scenario_family,selected_smoothing,diagnostic_n_sparse_inputs,diagnostic_minimum_reconstructed_value,diagnostic_n_negative_reconstructed_days,diagnostic_fraction_negative_reconstructed_days,diagnostic_negative_values_clipped,diagnostic_boundary_extrapolation,diagnostic_sparse_input_checksum,diagnostic_identical_sparse_input_enforced,n_pointwise_evaluation_dates,n_predictions_available,n_predictions_missing_or_nonfinite,q05_reference_x,q95_reference_x,q95_minus_q05_x,scale_available,scale_unavailable_reason,pointwise_metric_status,pointwise_metric_reason,bias,mae,rmse,nrmse,nrmse_status,nrmse_reason,n_common_support_dates,n_common_support_predictions,n_missing_common_support_predictions,minimum_reconstructed_value,n_negative_reconstructed_days,fraction_negative_reconstructed_days,negative_values_clipped,reference_peak_status,reference_peak_reason,reference_peak_time,reference_peak_value,reference_peak_plateau_start,reference_peak_plateau_end,reference_peak_plateau_days,reference_peak_at_boundary,reference_peak_distance_to_nearest_boundary_days,reconstruction_peak_status,reconstruction_peak_reason,reconstruction_peak_time,reconstruction_peak_value,reconstruction_peak_plateau_start,reconstruction_peak_plateau_end,reconstruction_peak_plateau_days,reconstruction_peak_at_boundary,reconstruction_peak_distance_to_nearest_boundary_days,seasonal_metric_status,seasonal_metric_reason,peak_timing_metric_status,peak_timing_metric_reason,signed_peak_date_error_days,absolute_peak_date_error_days,peak_timing_success_5d,peak_timing_success_10d,peak_timing_success_15d,signed_peak_magnitude_error,absolute_peak_magnitude_error,normalized_absolute_peak_magnitude_error,reference_integral,reconstruction_integral,signed_integral_error,absolute_integral_error,relative_integral_error,relative_integral_status,relative_integral_reason,pearson_correlation,correlation_status,correlation_reason,diagnostic_n_output_dates,diagnostic_n_finite_output_dates,diagnostic_persistent_batch_transport,gap_id,common_support_segment_id,duration_days,window_start_date,window_end_date,window_midpoint_date,window_midpoint_relative_position,midpoint_position_status,midpoint_position_reason,observations_removed,deleted_dates,observations_remaining,resulting_observation_density,resulting_maximum_internal_gap_days,contains_reference_global_peak,reference_global_maximum,q05_reference_y,q95_reference_y,q95_minus_q05_y,a_gap,a_gap_status,a_gap_reason,reference_range_inside_window,maximum_absolute_daily_change_inside_window,net_start_to_end_reference_change,within_window_total_variation,frozen_first_sparse_input_date,frozen_last_sparse_input_date,result_first_sparse_input_date,result_last_sparse_input_date,event_reference_count,event_matched_count,event_missed_count,event_unavailable_count,event_recovery_fraction_5d,event_recovery_fraction_10d,event_recovery_fraction_15d,event_median_absolute_timing_error_matched_days,event_median_normalized_absolute_magnitude_error_matched
2023,timesat_double_logistic,ok,,Reconstruction_Analysis_Contract_v1.0.1,consecutive_2023_10d_20230729,consecutive_internal_gap,,26,1.0483160018920898,0,0,False,,c8f68a1e844033664a91414ef02c35e15f461cc76361d78af38cabcb8832ca37,True,197,197,0,0.94453010000000004,11.606680000000001,10.662149899999999,True,,ok,,0.52352144882376417,1.3692223678540456,1.9389732247213656,0.18185574606499999,ok,,223,223,0,1.0483160018920898,0,0,False,ok,,2023-04-23,15.9877,2023-04-23,2023-04-23,1,False,2,ok,,2023-04-21T00:00:00,16.02851676940918,2023-04-21,2023-04-21,1,True,0,ok,,ok,,-2,2,True,True,True,0.040816769409179401,0.040816769409179401,0.0038281931685445999,1061.1218505000002,1158.1147528886795,96.99290238867934,96.99290238867934,0.091405998607017896,ok,,0.86251061539823681,ok,,365,365,True,3525,2023_segment_1,10,2023-07-29,2023-08-07,2023-08-02T12:00:00,0.46621621621621617,ok,,1,2023-08-04,26,0.116591928251121,42,False,15.9877,0.94453010000000004,11.606680000000001,10.662149899999999,1.2308268147683796,ok,,7.4940899999999999,5.4086999999999996,-6.4537600000000008,13.123259999999997,2023-04-21,2023-11-29,2023-04-21,2023-11-29,3,1,2,0,0.33333333333333331,0.33333333333333331,0.33333333333333331,4,0.58657526682741412
2023,timesat_smoothing_spline,ok,,Reconstruction_Analysis_Contract_v1.0.1,consecutive_2023_10d_20230729,consecutive_internal_gap,10,26,0.51566696166992176,0,0,False,,c8f68a1e844033664a91414ef02c35e15f461cc76361d78af38cabcb8832ca37,True,197,197,0,0.94453010000000004,11.606680000000001,10.662149899999999,True,,ok,,0.95725464252868875,1.3756268762417128,2.0279956896558038,0.19020513767638961,ok,,223,223,0,0.82402396202087402,0,0,False,ok,,2023-04-23,15.9877,2023-04-23,2023-04-23,1,False,2,ok,,2023-04-22T00:00:00,14.537269592285156,2023-04-22,2023-04-22,1,False,1,ok,,ok,,-1,1,True,True,True,-1.450430407714844,1.450430407714844,0.13603545451136859,1061.1218505000002,1249.1864679157734,188.06461741577323,188.06461741577323,0.17723187711869021,ok,,0.88190117905049115,ok,,365,365,True,3525,2023_segment_1,10,2023-07-29,2023-08-07,2023-08-02T12:00:00,0.46621621621621617,ok,,1,2023-08-04,26,0.116591928251121,42,False,15.9877,0.94453010000000004,11.606680000000001,10.662149899999999,1.2308268147683796,ok,,7.4940899999999999,5.4086999999999996,-6.4537600000000008,13.123259999999997,2023-04-21,2023-11-29,2023-04-21,2023-11-29,3,2,1,0,0.66666666666666663,0.66666666666666663,0.66666666666666663,3,0.28376468770690555
2023,linear_interpolation,ok,,Reconstruction_Analysis_Contract_v1.0.1,consecutive_2023_10d_20230730,consecutive_internal_gap,,26,0.90460499999999999,0,0,False,False,c8f68a1e844033664a91414ef02c35e15f461cc76361d78af38cabcb8832ca37,True,197,197,0,0.94453010000000004,11.606680000000001,10.662149899999999,True,,ok,,0.60748283248730961,1.1387808920219926,1.8126185568051425,0.1700049777770562,ok,,223,223,0,0.90460499999999999,0,0,False,ok,,2023-04-23,15.9877,2023-04-23,2023-04-23,1,False,2,ok,,2023-04-23T00:00:00,15.9877,2023-04-23,2023-04-23,1,False,2,ok,,ok,,0,0,True,True,True,0,0,0,1061.1218505000002,1180.7959685000001,119.67411799999992,119.67411799999992,0.1127807498673309,ok,,0.89193852620207281,ok,,,,,3526,2023_segment_1,10,2023-07-30,2023-08-08,2023-08-03T12:00:00,0.47072072072072069,ok,,1,2023-08-04,26,0.116591928251121,42,False,15.9877,0.94453010000000004,11.606680000000001,10.662149899999999,1.4451485061188267,ok,,9.8794900000000005,5.4086999999999996,-8.7388900000000014,15.408389999999995,2023-04-21,2023-11-29,2023-04-21,2023-11-29,3,3,0,0,0.66666666666666663,0.66666666666666663,1,4,0.29244195863350231
2023,timesat_double_logistic,ok,,Reconstruction_Analysis_Contract_v1.0.1,consecutive_2023_10d_20230730,consecutive_internal_gap,,26,1.0483160018920898,0,0,False,,c8f68a1e844033664a91414ef02c35e15f461cc76361d78af38cabcb8832ca37,True,197,197,0,0.94453010000000004,11.606680000000001,10.662149899999999,True,,ok,,0.52352144882376417,1.3692223678540456,1.9389732247213656,0.18185574606499999,ok,,223,223,0,1.0483160018920898,0,0,False,ok,,2023-04-23,15.9877,2023-04-23,2023-04-23,1,False,2,ok,,2023-04-21T00:00:00,16.02851676940918,2023-04-21,2023-04-21,1,True,0,ok,,ok,,-2,2,True,True,True,0.040816769409179401,0.040816769409179401,0.0038281931685445999,1061.1218505000002,1158.1147528886795,96.99290238867934,96.99290238867934,0.091405998607017896,ok,,0.86251061539823681,ok,,365,365,True,3526,2023_segment_1,10,2023-07-30,2023-08-08,2023-08-03T12:00:00,0.47072072072072069,ok,,1,2023-08-04,26,0.116591928251121,42,False,15.9877,0.94453010000000004,11.606680000000001,10.662149899999999,1.4451485061188267,ok,,9.8794900000000005,5.4086999999999996,-8.7388900000000014,15.408389999999995,2023-04-21,2023-11-29,2023-04-21,2023-11-29,3,1,2,0,0.33333333333333331,0.33333333333333331,0.33333333333333331,4,0.58657526682741412
2023,timesat_smoothing_spline,ok,,Reconstruction_Analysis_Contract_v1.0.1,consecutive_2023_10d_20230730,consecutive_internal_gap,10,26,0.51566696166992176,0,0,False,,c8f68a1e844033664a91414ef02c35e15f461cc76361d78af38cabcb8832ca37,True,197,197,0,0.94453010000000004,11.606680000000001,10.662149899999999,True,,ok,,0.95725464252868875,1.3756268762417128,2.0279956896558038,0.19020513767638961,ok,,223,223,0,0.82402396202087402,0,0,False,ok,,2023-04-23,15.9877,2023-04-23,2023-04-23,1,False,2,ok,,2023-04-22T00:00:00,14.537269592285156,2023-04-22,2023-04-22,1,False,1,ok,,ok,,-1,1,True,True,True,-1.450430407714844,1.450430407714844,0.13603545451136859,1061.1218505000002,1249.1864679157734,188.06461741577323,188.06461741577323,0.17723187711869021,ok,,0.88190117905049115,ok,,365,365,True,3526,2023_segment_1,10,2023-07-30,2023-08-08,2023-08-03T12:00:00,0.47072072072072069,ok,,1,2023-08-04,26,0.116591928251121,42,False,15.9877,0.94453010000000004,11.606680000000001,10.662149899999999,1.4451485061188267,ok,,9.8794900000000005,5.4086999999999996,-8.7388900000000014,15.408389999999995,2023-04-21,2023-11-29,2023-04-21,2023-11-29,3,2,1,0,0.66666666666666663,0.66666666666666663,0.66666666666666663,3,0.28376468770690555
2023,linear_interpolation,ok,,Reconstruction_Analysis_Contract_v1.0.1,consecutive_2023_10d_20230731,consecutive_internal_gap,,26,0.90460499999999999,0,0,False,False,c8f68a1e844033664a91414ef02c35e15f461cc76361d78af38cabcb8832ca37,True,197,197,0,0.94453010000000004,11.606680000000001,10.662149899999999,True,,ok,,0.60748283248730961,1.1387808920219926,1.8126185568051425,0.1700049777770562,ok,,223,223,0,0.90460499999999999,0,0,False,ok,,2023-04-23,15.9877,2023-04-23,2023-04-23,1,False,2,ok,,2023-04-23T00:00:00,15.9877,2023-04-23,2023-04-23,1,False,2,ok,,ok,,0,0,True,True,True,0,0,0,1061.1218505000002,1180.7959685000001,119.67411799999992,119.67411799999992,0.1127807498673309,ok,,0.89193852620207281,ok,,,,,3527,2023_segment_1,10,2023-07-31,2023-08-09,2023-08-04T12:00:00,0.4752252252252252,ok,,1,2023-08-04,26,0.116591928251121,42,False,15.9877,0.94453010000000004,11.606680000000001,10.662149899999999,1.4372617289876968,ok,,10.936,5.4086999999999996,-10.936,15.324299999999996,2023-04-21,2023-11-29,2023-04-21,2023-11-29,3,3,0,0,0.66666666666666663,0.66666666666666663,1,4,0.29244195863350231
2023,timesat_double_logistic,ok,,Reconstruction_Analysis_Contract_v1.0.1,consecutive_2023_10d_20230731,consecutive_internal_gap,,26,1.0483160018920898,0,0,False,,c8f68a1e844033664a91414ef02c35e15f461cc76361d78af38cabcb8832ca37,True,197,197,0,0.94453010000000004,11.606680000000001,10.662149899999999,True,,ok,,0.52352144882376417,1.3692223678540456,1.9389732247213656,0.18185574606499999,ok,,223,223,0,1.0483160018920898,0,0,False,ok,,2023-04-23,15.9877,2023-04-23,2023-04-23,1,False,2,ok,,2023-04-21T00:00:00,16.02851676940918,2023-04-21,2023-04-21,1,True,0,ok,,ok,,-2,2,True,True,True,0.040816769409179401,0.040816769409179401,0.0038281931685445999,1061.1218505000002,1158.1147528886795,96.99290238867934,96.99290238867934,0.091405998607017896,ok,,0.86251061539823681,ok,,365,365,True,3527,2023_segment_1,10,2023-07-31,2023-08-09,2023-08-04T12:00:00,0.4752252252252252,ok,,1,2023-08-04,26,0.116591928251121,42,False,15.9877,0.94453010000000004,11.606680000000001,10.662149899999999,1.4372617289876968,ok,,10.936,5.4086999999999996,-10.936,15.324299999999996,2023-04-21,2023-11-29,2023-04-21,2023-11-29,3,1,2,0,0.33333333333333331,0.33333333333333331,0.33333333333333331,4,0.58657526682741412
2023,timesat_smoothing_spline,ok,,Reconstruction_Analysis_Contract_v1.0.1,consecutive_2023_10d_20230731,consecutive_internal_gap,10,26,0.51566696166992176,0,0,False,,c8f68a1e844033664a91414ef02c35e15f461cc76361d78af38cabcb8832ca37,True,197,197,0,0.94453010000000004,11.606680000000001,10.662149899999999,True,,ok,,0.95725464252868875,1.3756268762417128,2.0279956896558038,0.19020513767638961,ok,,223,223,0,0.82402396202087402,0,0,False,ok,,2023-04-23,15.9877,2023-04-23,2023-04-23,1,False,2,ok,,2023-04-22T00:00:00,14.537269592285156,2023-04-22,2023-04-22,1,False,1,ok,,ok,,-1,1,True,True,True,-1.450430407714844,1.450430407714844,0.13603545451136859,1061.1218505000002,1249.1864679157734,188.06461741577323,188.06461741577323,0.17723187711869021,ok,,0.88190117905049115,ok,,365,365,True,3527,2023_segment_1,10,2023-07-31,2023-08-09,2023-08-04T12:00:00,0.4752252252252252,ok,,1,2023-08-04,26,0.116591928251121,42,False,15.9877,0.94453010000000004,11.606680000000001,10.662149899999999,1.4372617289876968,ok,,10.936,5.4086999999999996,-10.936,15.324299999999996,2023-04-21,2023-11-29,2023-04-21,2023-11-29,3,2,1,0,0.66666666666666663,0.66666666666666663,0.66666666666666663,3,0.28376468770690555
2023,linear_interpolation,ok,,Reconstruction_Analysis_Contract_v1.0.1,consecutive_2023_10d_20230801,consecutive_internal_gap,,26,0.90460499999999999,0,0,False,False,c8f68a1e844033664a91414ef02c35e15f461cc76361d78af38cabcb8832ca37,True,197,197,0,0.94453010000000004,11.606680000000001,10.662149899999999,True,,ok,,0.60748283248730961,1.1387808920219926,1.8126185568051425,0.1700049777770562,ok,,223,223,0,0.90460499999999999,0,0,False,ok,,2023-04-23,15.9877,2023-04-23,2023-04-23,1,False,2,ok,,2023-04-23T00:00:00,15.9877,2023-04-23,2023-04-23,1,False,2,ok,,ok,,0,0,True,True,True,0,0,0,1061.1218505000002,1180.7959685000001,119.67411799999992,119.67411799999992,0.1127807498673309,ok,,0.89193852620207281,ok,,,,,3528,2023_segment_1,10,2023-08-01,2023-08-10,2023-08-05T12:00:00,0.47972972972972971,ok,,1,2023-08-04,26,0.116591928251121,42,False,15.9877,0.94453010000000004,11.606680000000001,10.662149899999999,1.1691628908725058,ok,,5.5272999999999994,2.5501899999999997,-2.9771099999999997,12.465789999999998,2023-04-21,2023-11-29,2023-04-21,2023-11-29,3,3,0,0,0.66666666666666663,0.66666666666666663,1,4,0.29244195863350231
2023,timesat_double_logistic,ok,,Reconstruction_Analysis_Contract_v1.0.1,consecutive_2023_10d_20230801,consecutive_internal_gap,,26,1.0483160018920898,0,0,False,,c8f68a1e844033664a91414ef02c35e15f461cc76361d78af38cabcb8832ca37,True,197,197,0,0.94453010000000004,11.606680000000001,10.662149899999999,True,,ok,,0.52352144882376417,1.3692223678540456,1.9389732247213656,0.18185574606499999,ok,,223,223,0,1.0483160018920898,0,0,False,ok,,2023-04-23,15.9877,2023-04-23,2023-04-23,1,False,2,ok,,2023-04-21T00:00:00,16.02851676940918,2023-04-21,2023-04-21,1,True,0,ok,,ok,,-2,2,True,True,True,0.040816769409179401,0.040816769409179401,0.0038281931685445999,1061.1218505000002,1158.1147528886795,96.99290238867934,96.99290238867934,0.091405998607017896,ok,,0.86251061539823681,ok,,365,365,True,3528,2023_segment_1,10,2023-08-01,2023-08-10,2023-08-05T12:00:00,0.47972972972972971,ok,,1,2023-08-04,26,0.116591928251121,42,False,15.9877,0.94453010000000004,11.606680000000001,10.662149899999999,1.1691628908725058,ok,,5.5272999999999994,2.5501899999999997,-2.9771099999999997,12.465789999999998,2023-04-21,2023-11-29,2023-04-21,2023-11-29,3,1,2,0,0.33333333333333331,0.33333333333333331,0.33333333333333331,4,0.58657526682741412
2023,timesat_smoothing_spline,ok,,Reconstruction_Analysis_Contract_v1.0.1,consecutive_2023_10d_20230801,consecutive_internal_gap,10,26,0.51566696166992176,0,0,False,,c8f68a1e844033664a91414ef02c35e15f461cc76361d78af38cabcb8832ca37,True,197,197,0,0.94453010000000004,11.606680000000001,10.662149899999999,True,,ok,,0.95725464252868875,1.3756268762417128,2.0279956896558038,0.19020513767638961,ok,,223,223,0,0.82402396202087402,0,0,False,ok,,2023-04-23,15.9877,2023-04-23,2023-04-23,1,False,2,ok,,2023-04-22T00:00:00,14.537269592285156,2023-04-22,2023-04-22,1,False,1,ok,,ok,,-1,1,True,True,True,-1.450430407714844,1.450430407714844,0.13603545451136859,1061.1218505000002,1249.1864679157734,188.06461741577323,188.06461741577323,0.17723187711869021,ok,,0.88190117905049115,ok,,365,365,True,3528,2023_segment_1,10,2023-08-01,2023-08-10,2023-08-05T12:00:00,0.47972972972972971,ok,,1,2023-08-04,26,0.116591928251121,42,False,15.9877,0.94453010000000004,11.606680000000001,10.662149899999999,1.1691628908725058,ok,,5.5272999999999994,2.5501899999999997,-2.9771099999999997,12.465789999999998,2023-04-21,2023-11-29,2023-04-21,2023-11-29,3,2,1,0,0.66666666666666663,0.66666666666666663,0.66666666666666663,3,0.28376468770690555
2023,linear_interpolation,ok,,Reconstruction_Analysis_Contract_v1.0.1,consecutive_2023_10d_20230802,consecutive_internal_gap,,26,0.90460499999999999,0,0,False,False,c8f68a1e844033664a91414ef02c35e15f461cc76361d78af38cabcb8832ca37,True,197,197,0,0.94453010000000004,11.606680000000001,10.662149899999999,True,,ok,,0.60748283248730961,1.1387808920219926,1.8126185568051425,0.1700049777770562,ok,,223,223,0,0.90460499999999999,0,0,False,ok,,2023-04-23,15.9877,2023-04-23,2023-04-23,1,False,2,ok,,2023-04-23T00:00:00,15.9877,2023-04-23,2023-04-23,1,False,2,ok,,ok,,0,0,True,True,True,0,0,0,1061.1218505000002,1180.7959685000001,119.67411799999992,119.67411799999992,0.1127807498673309,ok,,0.89193852620207281,ok,,,,,3529,2023_segment_1,10,2023-08-02,2023-08-11,2023-08-06T12:00:00,0.48423423423423417,ok,,1,2023-08-04,26,0.116591928251121,42,False,15.9877,0.94453010000000004,11.606680000000001,10.662149899999999,1.2023813321176435,ok,,4.8563199999999993,2.5501899999999997,0.96758999999999962,12.819969999999998,2023-04-21,2023-11-29,2023-04-21,2023-11-29,3,3,0,0,0.66666666666666663,0.66666666666666663,1,4,0.29244195863350231
2023,timesat_double_logistic,ok,,Reconstruction_Analysis_Contract_v1.0.1,consecutive_2023_10d_20230802,consecutive_internal_gap,,26,1.0483160018920898,0,0,False,,c8f68a1e844033664a91414ef02c35e15f461cc76361d78af38cabcb8832ca37,True,197,197,0,0.94453010000000004,11.606680000000001,10.662149899999999,True,,ok,,0.52352144882376417,1.3692223678540456,1.9389732247213656,0.18185574606499999,ok,,223,223,0,1.0483160018920898,0,0,False,ok,,2023-04-23,15.9877,2023-04-23,2023-04-23,1,False,2,ok,,2023-04-21T00:00:00,16.02851676940918,2023-04-21,2023-04-21,1,True,0,ok,,ok,,-2,2,True,True,True,0.040816769409179401,0.040816769409179401,0.0038281931685445999,1061.1218505000002,1158.1147528886795,96.99290238867934,96.99290238867934,0.091405998607017896,ok,,0.86251061539823681,ok,,365,365,True,3529,2023_segment_1,10,2023-08-02,2023-08-11,2023-08-06T12:00:00,0.48423423423423417,ok,,1,2023-08-04,26,0.116591928251121,42,False,15.9877,0.94453010000000004,11.606680000000001,10.662149899999999,1.2023813321176435,ok,,4.8563199999999993,2.5501899999999997,0.96758999999999962,12.819969999999998,2023-04-21,2023-11-29,2023-04-21,2023-11-29,3,1,2,0,0.33333333333333331,0.33333333333333331,0.33333333333333331,4,0.58657526682741412
2023,timesat_smoothing_spline,ok,,Reconstruction_Analysis_Contract_v1.0.1,consecutive_2023_10d_20230802,consecutive_internal_gap,10,26,0.51566696166992176,0,0,False,,c8f68a1e844033664a91414ef02c35e15f461cc76361d78af38cabcb8832ca37,True,197,197,0,0.94453010000000004,11.606680000000001,10.662149899999999,True,,ok,,0.95725464252868875,1.3756268762417128,2.0279956896558038,0.19020513767638961,ok,,223,223,0,0.82402396202087402,0,0,False,ok,,2023-04-23,15.9877,2023-04-23,2023-04-23,1,False,2,ok,,2023-04-22T00:00:00,14.537269592285156,2023-04-22,2023-04-22,1,False,1,ok,,ok,,-1,1,True,True,True,-1.450430407714844,1.450430407714844,0.13603545451136859,1061.1218505000002,1249.1864679157734,188.06461741577323,188.06461741577323,0.17723187711869021,ok,,0.88190117905049115,ok,,365,365,True,3529,2023_segment_1,10,2023-08-02,2023-08-11,2023-08-06T12:00:00,0.48423423423423417,ok,,1,2023-08-04,26,0.116591928251121,42,False,15.9877,0.94453010000000004,11.606680000000001,10.662149899999999,1.2023813321176435,ok,,4.8563199999999993,2.5501899999999997,0.96758999999999962,12.819969999999998,2023-04-21,2023-11-29,2023-04-21,2023-11-29,3,2,1,0,0.66666666666666663,0.66666666666666663,0.66666666666666663,3,0.28376468770690555
2023,linear_interpolation,ok,,Reconstruction_Analysis_Contract_v1.0.1,consecutive_2023_10d_20230803,consecutive_internal_gap,,26,0.90460499999999999,0,0,False,False,c8f68a1e844033664a91414ef02c35e15f461cc76361d78af38cabcb8832ca37,True,197,197,0,0.94453010000000004,11.606680000000001,10.662149899999999,True,,ok,,0.60748283248730961,1.1387808920219926,1.8126185568051425,0.1700049777770562,ok,,223,223,0,0.90460499999999999,0,0,False,ok,,2023-04-23,15.9877,2023-04-23,2023-04-23,1,False,2,ok,,2023-04-23T00:00:00,15.9877,2023-04-23,2023-04-23,1,False,2,ok,,ok,,0,0,True,True,True,0,0,0,1061.1218505000002,1180.7959685000001,119.67411799999992,119.67411799999992,0.1127807498673309,ok,,0.89193852620207281,ok,,,,,3530,2023_segment_1,10,2023-08-03,2023-08-12,2023-08-07T12:00:00,0.48873873873873869,ok,,1,2023-08-04,26,0.116591928251121,42,False,15.9877,0.94453010000000004,11.606680000000001,10.662149899999999,1.3711390420425436,ok,,4.8563199999999993,2.9236000000000004,-3.0802900000000002,14.619289999999999,2023-04-21,2023-11-29,2023-04-21,2023-11-29,3,3,0,0,0.66666666666666663,0.66666666666666663,1,4,0.29244195863350231
2023,timesat_double_logistic,ok,,Reconstruction_Analysis_Contract_v1.0.1,consecutive_2023_10d_20230803,consecutive_internal_gap,,26,1.0483160018920898,0,0,False,,c8f68a1e844033664a91414ef02c35e15f461cc76361d78af38cabcb8832ca37,True,197,197,0,0.94453010000000004,11.606680000000001,10.662149899999999,True,,ok,,0.52352144882376417,1.3692223678540456,1.9389732247213656,0.18185574606499999,ok,,223,223,0,1.0483160018920898,0,0,False,ok,,2023-04-23,15.9877,2023-04-23,2023-04-23,1,False,2,ok,,2023-04-21T00:00:00,16.02851676940918,2023-04-21,2023-04-21,1,True,0,ok,,ok,,-2,2,True,True,True,0.040816769409179401,0.040816769409179401,0.0038281931685445999,1061.1218505000002,1158.1147528886795,96.99290238867934,96.99290238867934,0.091405998607017896,ok,,0.86251061539823681,ok,,365,365,True,3530,2023_segment_1,10,2023-08-03,2023-08-12,2023-08-07T12:00:00,0.48873873873873869,ok,,1,2023-08-04,26,0.116591928251121,42,False,15.9877,0.94453010000000004,11.606680000000001,10.662149899999999,1.3711390420425436,ok,,4.8563199999999993,2.9236000000000004,-3.0802900000000002,14.619289999999999,2023-04-21,2023-11-29,2023-04-21,2023-11-29,3,1,2,0,0.33333333333333331,0.33333333333333331,0.33333333333333331,4,0.58657526682741412
2023,timesat_smoothing_spline,ok,,Reconstruction_Analysis_Contract_v1.0.1,consecutive_2023_10d_20230803,consecutive_internal_gap,10,26,0.51566696166992176,0,0,False,,c8f68a1e844033664a91414ef02c35e15f461cc76361d78af38cabcb8832ca37,True,197,197,0,0.94453010000000004,11.606680000000001,10.662149899999999,True,,ok,,0.95725464252868875,1.3756268762417128,2.0279956896558038,0.19020513767638961,ok,,223,223,0,0.82402396202087402,0,0,False,ok,,2023-04-23,15.9877,2023-04-23,2023-04-23,1,False,2,ok,,2023-04-22T00:00:00,14.537269592285156,2023-04-22,2023-04-22,1,False,1,ok,,ok,,-1,1,True,True,True,-1.450430407714844,1.450430407714844,0.13603545451136859,1061.1218505000002,1249.1864679157734,188.06461741577323,188.06461741577323,0.17723187711869021,ok,,0.88190117905049115,ok,,365,365,True,3530,2023_segment_1,10,2023-08-03,2023-08-12,2023-08-07T12:00:00,0.48873873873873869,ok,,1,2023-08-04,26,0.116591928251121,42,False,15.9877,0.94453010000000004,11.606680000000001,10.662149899999999,1.3711390420425436,ok,,4.8563199999999993,2.9236000000000004,-3.0802900000000002,14.619289999999999,2023-04-21,2023-11-29,2023-04-21,2023-11-29,3,2,1,0,0.66666666666666663,0.66666666666666663,0.66666666666666663,3,0.28376468770690555
2023,linear_interpolation,ok,,Reconstruction_Analysis_Contract_v1.0.1,consecutive_2023_10d_20230804,consecutive_internal_gap,,26,0.90460499999999999,0,0,False,False,c8f68a1e844033664a91414ef02c35e15f461cc76361d78af38cabcb8832ca37,True,197,197,0,0.94453010000000004,11.606680000000001,10.662149899999999,True,,ok,,0.60748283248730961,1.1387808920219926,1.8126185568051425,0.1700049777770562,ok,,223,223,0,0.90460499999999999,0,0,False,ok,,2023-04-23,15.9877,2023-04-23,2023-04-23,1,False,2,ok,,2023-04-23T00:00:00,15.9877,2023-04-23,2023-04-23,1,False,2,ok,,ok,,0,0,True,True,True,0,0,0,1061.1218505000002,1180.7959685000001,119.67411799999992,119.67411799999992,0.1127807498673309,ok,,0.89193852620207281,ok,,,,,3531,2023_segment_1,10,2023-08-04,2023-08-13,2023-08-08T12:00:00,0.4932432432432432,ok,,1,2023-08-04,26,0.116591928251121,42,False,15.9877,0.94453010000000004,11.606680000000001,10.662149899999999,1.2811928295999666,ok,,4.69963,2.9236000000000004,-1.2104899999999992,13.660270000000001,2023-04-21,2023-11-29,2023-04-21,2023-11-29,3,3,0,0,0.66666666666666663,0.66666666666666663,1,4,0.29244195863350231
2023,timesat_double_logistic,ok,,Reconstruction_Analysis_Contract_v1.0.1,consecutive_2023_10d_20230804,consecutive_internal_gap,,26,1.0483160018920898,0,0,False,,c8f68a1e844033664a91414ef02c35e15f461cc76361d78af38cabcb8832ca37,True,197,197,0,0.94453010000000004,11.606680000000001,10.662149899999999,True,,ok,,0.52352144882376417,1.3692223678540456,1.9389732247213656,0.18185574606499999,ok,,223,223,0,1.0483160018920898,0,0,False,ok,,2023-04-23,15.9877,2023-04-23,2023-04-23,1,False,2,ok,,2023-04-21T00:00:00,16.02851676940918,2023-04-21,2023-04-21,1,True,0,ok,,ok,,-2,2,True,True,True,0.040816769409179401,0.040816769409179401,0.0038281931685445999,1061.1218505000002,1158.1147528886795,96.99290238867934,96.99290238867934,0.091405998607017896,ok,,0.86251061539823681,ok,,365,365,True,3531,2023_segment_1,10,2023-08-04,2023-08-13,2023-08-08T12:00:00,0.4932432432432432,ok,,1,2023-08-04,26,0.116591928251121,42,False,15.9877,0.94453010000000004,11.606680000000001,10.662149899999999,1.2811928295999666,ok,,4.69963,2.9236000000000004,-1.2104899999999992,13.660270000000001,2023-04-21,2023-11-29,2023-04-21,2023-11-29,3,1,2,0,0.33333333333333331,0.33333333333333331,0.33333333333333331,4,0.58657526682741412
